,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q12,Q13,Q14,Q15,Q18,Q19,Latitude,Longitude
1336,36,2,1,3,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,3,1,3,1,2,-3.82859427,32.60323127
1337,34,1,4,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,-1,4,4,-6.834059599999999,39.24093828
1338,24,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.86892219,32.52955586
1339,63,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.84226828,34.81681278
1340,37,1,1,1,5,2,1,0,1,0,1,0,0,0,0,0,0,0,1,6,2,-1,4,4,-5.25582806,32.36003869
1341,33,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,1,4,-3.36722594,36.68712838
1342,50,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-4.67781646,35.955929
1343,67,1,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.59982226,36.99752194
1344,26,1,1,6,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-6.17513219,37.60665555
1345,21,2,4,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,5,1,5,1,4,-6.81943625,37.64589714
1346,30,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-4.57855377,33.05225737
1347,52,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.68347947,34.89565411
1348,26,2,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.2960362,32.77076414
1349,40,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,1,1,1,-3.31339352,37.13128064
1350,59,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-1.80495605,33.40065652
1351,88,2,3,1,5,2,2,0,0,0,0,0,0,0,1,1,0,0,2,-1,2,-1,5,5,-3.83408625,32.68196716
1352,53,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,-3.39089808,35.50079877
1353,49,2,3,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2,-1,1,3,1,4,-1.32881915,31.80835786
1354,30,2,1,3,5,1,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.19955796,32.32511462
1355,41,1,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.71699283,38.77124864
1356,56,1,4,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.63935103,32.27664691
1357,19,2,1,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-4.90987273,29.66181308
1358,22,2,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,1,5,1,3,2,1,-2.55532083,33.04835199
1359,56,2,3,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.30925211,33.62368989
1360,24,2,1,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-3.11654733,33.63499648
1361,26,2,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,2,3,4,-10.28036669,40.11472774
1362,24,2,2,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,2,-3.57420871,33.39663314
1363,65,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-7.69705838,35.62115285
1364,18,1,4,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.59247147,38.25013313
1365,60,2,3,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.49863086,33.81372963
1366,24,1,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.73177031,38.33658668
1367,45,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-1.96878891,32.91858938
1368,26,2,1,3,4,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,4,-7.0450292,30.5619034
1369,22,2,1,6,3,2,2,0,1,1,1,0,0,0,0,0,0,0,1,4,1,4,1,2,-6.15004101,39.51527282
1370,29,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-6.582159700000001,39.08075077
1371,36,1,1,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,5,1,2,-8.91114394,33.4602078
1372,22,1,4,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-8.21761665,31.68497009
1373,71,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.65682536,35.45321448
1374,65,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.12838873,30.96690881
1375,40,2,2,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,2,4,-6.88054481,39.28634333
1376,33,1,1,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-7.90171096,31.59238401
1377,36,1,1,5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,-5.74789206,34.82993064
1378,45,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-6.87488776,30.53202802
1379,32,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.04103333,33.49202616
1380,33,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,4,-9.98991869,38.96650782
1381,38,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-4.43281292,30.02746265
1382,28,1,4,3,3,2,1,0,1,1,0,0,0,0,0,0,0,0,1,5,1,5,1,2,-4.14676852,32.88495891
1383,31,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.32688022,35.54299619
1384,22,1,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-3.37651846,36.67711189
1385,40,2,1,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,1,4,-5.18254657,38.7899594
1386,19,2,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.90175707,35.81303073
1387,43,2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,2,-10.8531755,39.2781126
1388,28,2,3,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.25219287,31.98852865
1389,17,1,4,4,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,6,1,3,1,1,-10.27267149,40.16402754
1390,29,1,1,6,4,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,1,-5.98654695,38.22086058
1391,83,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,2,1,1,-4.35745686,37.82200638
1392,30,1,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,1,2,-7.78384446,35.66375655
1393,42,2,2,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.77422081,32.61751194
1394,18,2,4,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,6,2,-1,4,4,-6.17253907,35.73677599
1395,16,1,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.98725805,35.62964788
1396,46,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,-5.96123142,35.9731236
1397,48,1,1,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,1,-4.90613383,35.78075819
1398,45,1,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,2,4,-8.23008117,35.4323958
1399,30,2,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,1,3,1,4,-8.59117283,35.15341708
1400,27,1,1,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-5.98186739,35.44181047
1401,28,1,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,4,4,-3.36055357,33.92837562
1402,45,2,1,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,5,-5.24602898,39.78161848
1403,42,1,1,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,-1.3236632,31.79132604
1404,70,2,3,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,-1,2,-1,4,5,-7.64681929,35.75634638
1405,45,1,1,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,3,1,4,-2.87894409,37.366772999999995
1406,70,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.48388169,37.57665598
1407,26,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.55058173,39.78866975
1408,51,1,1,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-2.55219019,32.90920753
1409,52,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,5,1,4,-9.44131779,33.56297863
1410,25,1,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,1,1,-3.31335319,36.70905429999999
1411,56,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.45393274,39.40889525
1412,22,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-2.82287239,33.36669335
1413,19,1,4,2,5,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-6.3356144,31.06467365
1414,58,1,1,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,-10.48945569,39.02756667
1415,60,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.77980705,39.54819466
1416,34,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.81662579,39.52980334
1417,42,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.48263441,35.05800863
1418,43,2,2,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.55555981,34.44040887
1419,49,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,4,-10.40669759,39.16537305
1420,50,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.98415538,39.8342458
1421,71,2,3,1,1,2,2,0,1,0,1,0,0,0,1,1,0,0,2,-1,2,-1,4,4,-2.82019898,33.37472079
1422,58,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.18341494,35.47565133
1423,40,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,4,1,4,-2.46351838,33.63357878
1424,19,2,4,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,2,-2.50159359,32.88811894
1425,38,2,1,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,6,1,4,1,1,-3.35489371,37.02816405
1426,60,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.44256754,36.06211637
1427,31,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-4.20152241,30.48919873
1428,43,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,1,4,-9.44877506,34.44471163
1429,19,2,4,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.40912804,35.86671637
1430,30,2,1,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-5.87758941,39.28964783
1431,16,2,4,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,6,1,1,-5.07855114,39.12222002
1432,36,1,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.17456572,39.21972227
1433,16,2,4,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-4.14375769,33.45603438
1434,60,2,2,2,5,1,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,6,4,4,-6.34620377,31.06996023
1435,63,1,2,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,5,1,2,-9.15337105,33.48439139
1436,29,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.73352027,39.51668381
1437,25,1,1,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-2.56227785,32.92273399
1438,35,2,2,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-10.95235917,39.34113742
1439,65,1,3,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.5298214,32.417431
1440,30,2,1,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.26246326,39.9220125
1441,64,1,2,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.73491123,39.51144835
1442,34,2,2,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,4,1,4,-10.40659543,39.16513389
1443,38,2,4,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,4,-10.36619308,38.76087833
1444,44,1,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-6.83324033,39.24098671
1445,38,2,1,1,3,2,2,0,1,0,1,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-5.59185397,38.25097115
1446,36,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.30370721,34.21886494
1447,63,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,4,-1.34691355,31.65839492
1448,40,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.09878132,39.30737202
1449,29,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.99434532,31.79558911
1450,28,2,1,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-4.67737192,35.95596657
1451,43,1,1,7,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,6,1,6,1,3,-4.02600691,34.50813871
1452,30,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.31965949,31.08185059
1453,40,1,1,3,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,6,1,6,1,2,-10.69710462,39.3936458
1454,50,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-11.04243413,37.43105562
1455,55,1,1,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-5.24621246,39.78156168
1456,35,2,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,4,4,4,-7.51617368,39.23448844
1457,23,1,1,5,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-6.808056667000001,39.250170000000004
1458,33,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.23081335,31.81441051
1459,55,2,2,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,2,1,4,-6.84488401,39.23453605
1460,62,2,3,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-8.28863246,35.30630027
1461,38,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.44260286,33.55586133
1462,63,1,1,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,5,1,3,1,2,-4.90514862,35.7796251
1463,58,1,1,4,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,-10.83563904,38.64883533
1464,20,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-3.03081592,34.35169041
1465,45,1,1,5,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-5.87411631,39.25850208
1466,37,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.20374399,34.41586241
1467,20,1,4,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.28708385,32.26856408
1468,52,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,2,1,1,-3.00884957,37.58281248
1469,47,2,3,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,1,-3.0056963,37.5840464
1470,72,1,1,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-6.25255188,30.91319356
1471,45,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-1.90215736,35.41787527
1472,43,1,1,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,1,-5.26057626,39.78331192
1473,23,1,4,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.52617029,32.9025162
1474,36,2,1,1,5,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-11.11490446,38.47047055
1475,31,2,2,3,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,4,1,5,1,4,-8.07296285,31.93341643
1476,36,2,4,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.78106059,35.692134100000004
1477,48,1,1,2,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-2.34863849,32.29560613
1478,27,1,4,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,1,-3.11020985,32.72897629
1479,58,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.15607618,38.44840737
1480,17,1,4,6,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-8.86872725,34.9533847
1481,42,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,-6.76283545,38.98393606
1482,23,1,4,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.1652279000000005,39.20935039
1483,35,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.05125414,33.4871205
1484,51,1,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-3.346076,37.30234087
1485,50,2,3,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-5.09456053,39.77252596
1486,22,2,2,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,2,4,4,-10.28344857,40.11816281
1487,23,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,1,4,-8.49612892,35.59114955
1488,33,2,4,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,-1.32422346,31.79124312
1489,70,2,3,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-6.74432804,36.09118028
1490,48,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.27938574,32.21993128
1491,23,2,1,6,5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,6,1,1,-6.80170088,39.05390712
1492,30,1,1,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,4,-4.89402841,38.57581444
1493,29,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,4,-9.65622928,33.90274596
1494,52,2,1,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-2.76936658,32.59829776
1495,64,1,3,3,1,2,2,0,1,0,1,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-11.07876524,38.27432911
1496,23,2,2,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,3,1,4,-6.18025109,39.23729421
1497,25,2,4,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,1,5,-8.28546003,35.30856375
1498,21,1,1,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-5.17770129,39.79283307
1499,41,1,1,7,1,2,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1,2,1,1,-1.32436687,31.79132778
1500,44,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-10.781259599999998,39.54818171
1501,28,2,3,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-4.98404435,39.83424895
1502,53,2,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.90465928,34.66929639
1503,83,1,3,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,2,-1,1,3,4,4,-8.90618718,33.45561828
1504,49,2,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,2,1,2,-7.46896081,36.12839172
1505,55,1,1,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-8.60963588,31.29034561
1506,48,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,-10.561740400000001,39.1712248
1507,32,2,1,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.10885327,35.18650964
1508,69,1,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-5.187207,38.76914847
1509,25,1,1,5,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.2636442000000003,32.22343243
1510,35,2,1,3,3,2,1,0,1,1,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-4.19966008,32.32597815
1511,70,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-1.40211801,34.39060054
1512,22,1,4,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,6,1,1,-3.62771843,33.39547761
1513,35,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,4,-2.9893776,34.19544697
1514,52,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.29830547,35.48931003
1515,20,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,4,4,4,-2.9589092999999997,34.15202941
1516,47,1,1,3,1,2,1,0,1,0,1,0,0,0,0,1,0,0,2,-1,1,4,1,4,-3.29058728,32.24775917
1517,44,2,1,3,5,1,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,2,4,4,-2.58036692,32.13699616
1518,40,2,3,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,1,-6.18025109,39.23729421
1519,26,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.76716191,32.60760515
1520,36,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,6,1,1,-4.2258290999999994,34.61311029
1521,52,2,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,-1,1,1,-2.31702821,32.684447600000006
1522,35,1,1,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,4,1,1,-9.01251108,33.06826386
1523,35,1,1,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,4,1,3,1,4,-5.07216563,38.45411264
1524,39,1,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.37113278,34.08894328
1525,40,1,1,6,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,3,1,6,1,1,-2.28716304,32.2692079
1526,76,1,1,3,1,1,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-3.2096264,37.31099488
1527,60,1,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-4.94326856,38.915123799999996
1528,23,1,4,7,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,4,1,1,-6.88847192,39.16116991
1529,63,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,4,4,-8.97363243,33.95744757
1530,75,2,2,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,2,4,-7.79888156,35.77168396
1531,23,2,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,4,-6.91784119,39.25849229999999
1532,22,2,1,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.81396173,30.48862272
1533,22,1,4,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,2,-8.28305797,35.30968651
1534,26,1,1,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,1,5,1,4,1,2,-7.68054399,31.56242414
1535,34,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.19332817,31.44265682
1536,32,1,1,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,6,1,3,1,4,-1.33529132,33.80023881
1537,46,2,1,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,4,4,-3.24066641,33.42970479
1538,31,1,1,4,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,1,-7.95496093,36.86502889
1539,24,1,4,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,2,1,4,-10.361872,40.10191714
1540,42,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.87950297,34.63683273
1541,24,2,1,3,4,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-7.68051099,36.03971887
1542,16,1,4,5,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-10.56023238,36.23842883
1543,59,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.10882932,35.18653507
1544,26,1,4,6,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-6.17269745,35.73670224
1545,70,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,6,4,4,-5.44618432,38.03562776
1546,34,2,1,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.24617586,39.78151784
1547,25,1,4,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,4,1,1,-3.37239439,37.34017235
